dmm_count_1mi,dmm_count_3mi,dmm_count_5mi,dmm_gla_1mi,dmm_gla_3mi,dmm_gla_5mi,dmm_nearest_dist,osm_highway_exits_count_1mi,osm_highway_exits_count_3mi,osm_highway_exits_count_5mi,osm_nearest_exit_dist,store,transitstop_nearest_dist,transitstops
0,0,0,0.0,0.0,0.0,236.573774845192,0,0,2,4.705240672833256,1637700,218.7827308548648,0
0,0,0,0.0,0.0,0.0,6.264411004326561,0,19,38,1.0601249625126794,3098200,2.021059437603497,0
0,0,0,0.0,0.0,0.0,76.500598638126,2,8,9,0.7128876313351691,1777500,76.3011473796455,0
0,0,0,0.0,0.0,0.0,42.55725148479429,0,1,4,2.989583672006985,5274000,41.93722092153032,0
0,0,0,0.0,0.0,0.0,54.1152756158211,2,6,15,0.2876581620859387,3634700,25.381706225508854,0
0,0,0,0.0,0.0,0.0,47.05798921323024,0,26,71,1.937963566955652,2536700,8.877096464811927,0
0,0,0,0.0,0.0,0.0,196.05925725546325,10,42,72,0.1211192653352057,3332600,177.74359950726637,0
0,0,0,0.0,0.0,0.0,379.3844190778441,4,15,44,0.1184645323888226,3029700,271.8297916422124,0
0,0,0,0.0,0.0,0.0,5.8516409893290815,0,1,4,2.775139650118955,1111100,4.7919475324854615,0
0,0,0,0.0,0.0,0.0,65.3810645504412,0,4,4,1.5831894351664455,5586000,65.39662464191932,0
0,0,0,0.0,0.0,0.0,79.54114458440989,0,0,11,3.367839054968421,410100,79.70250243185373,0
0,0,0,0.0,0.0,0.0,92.6824508191832,4,20,37,0.3507389316411867,1583600,57.36097164838954,0
0,0,0,0.0,0.0,0.0,188.45092853720607,0,27,99,1.2561216779101465,6171600,169.9847734288194,0
0,0,0,0.0,0.0,0.0,69.8583503574559,5,23,50,0.0584511769749918,2549500,14.834040084991988,0
0,0,0,0.0,0.0,0.0,358.71312355751843,0,15,25,1.478864474544388,6757800,337.4507759888305,0
0,0,0,0.0,0.0,0.0,221.43303871609703,2,10,12,0.3356098183003247,1306500,298.03429812578315,0
0,0,0,0.0,0.0,0.0,326.65930847093847,1,2,3,0.8180686467168103,1377000,437.99965878986967,0
0,0,0,0.0,0.0,0.0,465.3366550359232,0,0,1,4.839319787396245,4049500,452.3515443699001,0
0,0,0,0.0,0.0,0.0,30.187952454516715,0,0,0,13.553107988996704,2769200,28.37540908290097,0
0,0,0,0.0,0.0,0.0,56.85053388448285,0,53,129,1.0442133296901486,1520300,5.727278906302243,0
0,0,0,0.0,0.0,0.0,51.17319949856255,0,6,12,1.5084619986703105,4917700,10.849626662440135,0
0,0,0,0.0,0.0,0.0,56.908112624736624,0,0,0,5.544696707943225,3819000,30.575930645493862,0
0,0,0,0.0,0.0,0.0,46.83641873646904,2,13,26,0.8370586028430577,2408100,27.06418819256971,0
0,0,0,0.0,0.0,0.0,180.33012404760385,0,0,0,10.9069464048627,1699900,150.1397938620917,0
0,0,0,0.0,0.0,0.0,43.75946942012803,0,12,45,1.3162141804460628,1912800,10.67566061059786,0
0,0,0,0.0,0.0,0.0,234.4470337238428,6,34,65,0.4530196047496366,1964100,317.24450178856966,0
0,0,0,0.0,0.0,0.0,65.26265991717756,0,14,26,1.378775399603833,1554200,27.659474432927787,0
0,0,0,0.0,0.0,0.0,271.79353730842587,0,9,11,2.038850946207497,6144200,159.10321224207533,0
0,0,0,0.0,0.0,0.0,123.58999090466196,0,4,7,1.5195015266633645,5296500,321.67784416652813,0
0,0,0,0.0,0.0,0.0,154.9176738885198,0,7,9,1.2443068530693877,3117500,131.10109134167374,0
0,0,0,0.0,0.0,0.0,137.3709968862719,0,20,30,1.0538359592676003,1144300,134.1732173917727,0
0,0,0,0.0,0.0,0.0,58.12640912996108,0,10,15,1.2117742790616466,5388800,62.27148527405792,0
0,0,0,0.0,0.0,0.0,118.21686660773555,0,0,0,28.099154490708766,1632800,84.60056913325728,0
0,0,0,0.0,0.0,0.0,204.7895234737413,1,6,8,0.667349728108974,579100,283.11548475845314,0
0,0,0,0.0,0.0,0.0,54.78119709336931,0,0,22,3.269280506555248,742000,31.837300110221463,0
0,0,0,0.0,0.0,0.0,50.08204102210184,9,77,111,0.583600457134761,4567400,9.412855184950686,0
0,0,0,0.0,0.0,0.0,154.46344225965152,0,0,0,10.417021156716103,1565300,151.264165268438,0
0,0,0,0.0,0.0,0.0,77.10901063213412,0,8,11,1.4373642149632426,1204700,76.92404083860784,0
0,0,0,0.0,0.0,0.0,52.22356315978637,15,52,128,0.7861511646595092,4538400,12.781323064612115,0
0,0,0,0.0,0.0,0.0,137.0975599025219,0,3,21,1.7479042054518608,5404100,133.85727024582042,0
0,0,0,0.0,0.0,0.0,82.56343212498577,0,0,0,5.8523052481927,3022300,32.93288417164526,0
0,0,0,0.0,0.0,0.0,49.5121249150763,4,74,134,0.5117192244591412,4160600,11.31403101086267,0
0,0,0,0.0,0.0,0.0,44.81192438643634,0,15,55,1.866420687316216,3425700,6.113683233431875,0
0,0,0,0.0,0.0,0.0,105.59553730250488,0,0,19,3.67310378778208,2178200,66.27713708202425,0
0,0,0,0.0,0.0,0.0,57.27338130346091,5,41,115,0.3210678578952888,5104700,12.384069800595691,0
0,0,0,0.0,0.0,0.0,157.681282751238,0,4,6,2.306960729370509,2311300,157.54418084340102,0
0,0,0,0.0,0.0,0.0,165.75754625685406,0,3,3,1.130372804740601,3184400,251.7380617308891,0
0,0,0,0.0,0.0,0.0,18.70607293276501,2,12,21,0.8259328779444004,1545100,4.841952918697653,0
0,0,0,0.0,0.0,0.0,272.4532467014174,1,10,13,0.7133709269403062,4115000,160.3819717886915,0
0,0,4,0.0,0.0,1771244.0,4.208957445293903,0,3,36,2.533914498811577,4542300,1.502621107683126,0
0,0,0,0.0,0.0,0.0,400.6290287889168,1,43,63,0.7660170667739367,5275800,271.8209826801794,0
0,0,0,0.0,0.0,0.0,69.85450684260697,2,12,22,0.6804644779268471,2409700,33.00450301440705,0
0,0,0,0.0,0.0,0.0,48.244061476960574,2,12,42,0.599393893883186,658600,57.125790167437856,0
0,0,0,0.0,0.0,0.0,26.417911420501948,5,11,36,0.1428608859020429,1130000,12.14012064579566,0
0,0,0,0.0,0.0,0.0,97.17609033997988,4,19,33,0.5611873110937395,3394900,56.6667307984711,0
0,0,0,0.0,0.0,0.0,137.71027694648004,0,4,22,1.122847524279811,3105600,134.46896749008465,0
0,0,0,0.0,0.0,0.0,44.46264975911857,0,30,46,1.2995638137618122,1391100,2.8837805942322445,0
0,0,0,0.0,0.0,0.0,57.14075962127737,0,2,43,2.048187417771061,5150800,65.20466417230563,0
0,0,0,0.0,0.0,0.0,81.55241316212286,0,8,11,1.5482684418058552,4199500,71.85031337595275,0
0,0,0,0.0,0.0,0.0,186.1236223771656,1,8,12,0.9849380752576848,2925300,239.7013086929484,0
0,0,0,0.0,0.0,0.0,89.30716673068329,0,14,19,1.6751518486475334,3229700,51.47438035962825,0
0,0,0,0.0,0.0,0.0,77.51187587433958,0,10,15,2.440794616850994,3308200,77.76525512295242,0
0,0,0,0.0,0.0,0.0,142.11565463978908,0,18,27,1.1779898584821946,3018800,138.8849541593624,0
0,0,0,0.0,0.0,0.0,358.8991928661249,0,8,28,1.1931975718809609,6757900,337.84829627386785,0
0,0,0,0.0,0.0,0.0,280.7045926743237,0,0,16,4.580465293524061,5474800,262.03120766850367,0
0,0,1,0.0,0.0,230000.0,3.100900177397409,0,11,82,1.300131256767122,5798300,2.5488351853355327,0
0,0,0,0.0,0.0,0.0,9.491783542311843,1,6,9,0.849738779827837,3206000,3.9683088438798713,0
0,0,0,0.0,0.0,0.0,358.8440340541963,0,0,2,3.955299115499911,779900,325.9800491180454,0
0,0,0,0.0,0.0,0.0,352.19235468785814,0,0,0,56.99673821443552,1203000,317.8839498054772,0
0,0,0,0.0,0.0,0.0,178.80579880784512,0,11,15,1.4544064285497431,1747000,112.9282597698215,0
0,0,0,0.0,0.0,0.0,52.65613375133943,0,3,5,2.871444925867665,5281800,27.094471521217866,0
0,0,0,0.0,0.0,0.0,50.38282432297482,8,37,59,0.5282786507887794,5658700,14.912060011982044,0
0,0,0,0.0,0.0,0.0,89.10931776647794,0,7,17,1.7451786552547006,1284200,49.31770464929677,0
0,0,0,0.0,0.0,0.0,34.8888824255375,0,3,25,1.5027377892468212,1266700,19.15495536473667,0
0,0,0,0.0,0.0,0.0,467.37044724721727,0,0,7,3.43945985704461,1433500,454.8081927922149,0
0,0,0,0.0,0.0,0.0,49.79326097560404,23,45,76,0.3675637242266323,3313000,7.241900482336113,0
0,0,0,0.0,0.0,0.0,86.43378261871415,0,0,0,81.43359919976047,2626900,139.86914629340092,0
0,0,0,0.0,0.0,0.0,582.7023307226754,0,0,0,42.091058798646,2846500,761.169864643139,0
0,0,0,0.0,0.0,0.0,165.80614111136592,0,0,0,8.378201895367184,3963100,129.199908624969,0
0,0,0,0.0,0.0,0.0,34.85361961257533,2,25,50,0.8216479056868871,1548400,9.807408594376932,0
0,0,0,0.0,0.0,0.0,77.23332565278751,0,2,14,2.728490070062384,1467700,77.0376343016579,0
0,0,0,0.0,0.0,0.0,54.822683857835074,0,18,29,1.3429738236016453,473100,61.0190173368234,0
0,0,0,0.0,0.0,0.0,35.474223571947896,0,29,39,1.1054315538429005,1570300,10.778140052815491,0
0,0,0,0.0,0.0,0.0,109.57212773820478,0,1,1,1.56519741851009,741100,113.97570164801536,0
0,0,0,0.0,0.0,0.0,82.77864650620015,0,10,14,2.2301063444509004,5009700,29.04959187568692,0
0,0,0,0.0,0.0,0.0,122.6443730521508,1,11,23,0.3127884279507389,2064100,75.72913636832484,0
0,0,0,0.0,0.0,0.0,163.12749665287114,17,68,126,0.3324387539268979,1322400,127.79666658633624,0
0,0,0,0.0,0.0,0.0,230.0611894049172,0,0,2,3.1857077675186813,4620300,212.1590196301386,0
0,0,0,0.0,0.0,0.0,45.68168002094648,0,19,39,1.230887081507625,457500,16.849623643229968,0
0,0,0,0.0,0.0,0.0,270.24348492372434,0,4,5,2.4004040850392583,6164500,251.7814485666665,0
0,0,0,0.0,0.0,0.0,93.8500334182949,0,2,5,2.091736601455559,5840800,92.53001864370324,0
0,0,0,0.0,0.0,0.0,34.36627167177258,0,0,0,10.306087061646082,1568700,16.783880986257714,0
0,0,0,0.0,0.0,0.0,78.15564822314768,0,0,16,3.9603694075302194,323500,78.18237672389935,0
0,0,0,0.0,0.0,0.0,48.74485910788589,8,39,74,0.3681333760120999,4803300,10.098368339258842,0
0,0,0,0.0,0.0,0.0,312.9275272491029,0,0,0,91.8475876542782,6562500,243.4461783837438,0
0,0,0,0.0,0.0,0.0,146.22696455849464,1,2,2,0.8597524822819251,2631000,108.4415602219946,0
0,0,0,0.0,0.0,0.0,5.964847674600687,1,20,35,0.9839220498730178,7063800,5.304957128757547,0
0,0,0,0.0,0.0,0.0,204.07685763228807,0,0,0,7.020996509259841,1358600,187.5238982164892,0
0,0,0,0.0,0.0,0.0,137.42957339159557,10,20,29,0.4296806576355856,2647400,134.2346161035495,0
0,0,1,0.0,0.0,230000.0,3.0000963855664016,5,24,91,0.8681808742058292,6041900,3.0800427496653007,0
0,0,0,0.0,0.0,0.0,235.85114517790203,6,38,96,0.7741133870876219,1580600,318.93870774977887,0
0,0,0,0.0,0.0,0.0,58.047233169549386,0,0,7,3.2136532512378686,6011000,76.96313694312006,0
0,0,0,0.0,0.0,0.0,82.87184876094935,0,6,9,2.496667773700498,1160900,73.155747820192,0
0,0,0,0.0,0.0,0.0,363.4653457482605,3,22,54,0.5546645108256647,5680300,342.162395930926,0
0,0,0,0.0,0.0,0.0,55.33019898407451,14,31,55,0.0402650282545151,1733200,64.63022779815765,0
0,0,0,0.0,0.0,0.0,42.74326396752002,0,2,23,2.389427535277673,1100400,3.909450154536421,0
0,0,0,0.0,0.0,0.0,466.0302233755304,0,0,1,4.851203678466549,5611300,453.2946074711708,0
0,0,0,0.0,0.0,0.0,69.15891029980891,7,13,17,0.3529259611922546,2067900,27.68129909710972,0
0,0,0,0.0,0.0,0.0,50.527200145537975,12,38,132,0.2278361335436226,1655500,8.98173546208515,0
0,0,0,0.0,0.0,0.0,52.54474901560711,6,40,74,0.1434721561500794,1928400,61.57928619356781,0
0,0,0,0.0,0.0,0.0,33.87757750646792,1,19,61,1.0681602179944858,1682100,9.909557159325846,0
0,0,0,0.0,0.0,0.0,26.374432490486434,0,0,0,11.61116118237982,1272300,32.94533626095602,0
0,0,0,0.0,0.0,0.0,58.55380701842985,3,23,111,0.8303571170747838,2797100,3.785392083956358,0
0,0,0,0.0,0.0,0.0,165.1978392740233,0,7,14,1.2775178170876318,5095600,130.53305163337572,0
0,0,0,0.0,0.0,0.0,45.50611070424063,0,22,38,2.122310849264058,1794000,19.981397042553773,0
0,0,0,0.0,0.0,0.0,97.1706683527649,2,10,16,0.2150039823555604,4616800,55.20513984102527,0
0,0,0,0.0,0.0,0.0,58.46821297014253,0,7,26,2.0064148475660164,2548700,15.91453352463765,0
0,0,0,0.0,0.0,0.0,106.1378865310438,1,4,6,1.1924137695045591,1816600,190.61408839932272,0
0,0,0,0.0,0.0,0.0,263.69445539163263,0,0,0,126.92411876504208,2698200,278.4893650372792,0
0,0,0,0.0,0.0,0.0,68.80276951338055,0,0,0,11.878238634553355,1623600,33.29734673811352,0
0,0,0,0.0,0.0,0.0,135.15116219032004,0,7,10,1.689049954801091,712200,96.63114218566233,0
0,0,0,0.0,0.0,0.0,140.47539440158727,0,5,30,2.60498361812882,1199800,137.25438576178794,0
0,0,0,0.0,0.0,0.0,46.74003211096952,0,44,105,2.0666345697724773,4083800,7.403444870978985,0
0,0,0,0.0,0.0,0.0,56.87744576835063,0,5,30,2.6538717482020604,3311100,17.11936596855389,0
0,0,0,0.0,0.0,0.0,45.519778252551774,9,40,66,0.8096383403764759,2445000,6.97882099860123,0
0,0,0,0.0,0.0,0.0,113.59520544465312,0,0,0,17.042516275202725,2025800,59.0157742842729,0
0,0,0,0.0,0.0,0.0,131.0783191612811,0,1,1,1.1884306538246132,1901100,104.7025585258171,0
0,0,0,0.0,0.0,0.0,486.35727535065456,0,0,1,3.9182276497612873,4472000,469.4859435113816,0
0,0,0,0.0,0.0,0.0,53.700829510033145,0,7,21,2.607451286121007,4026600,30.598386532013983,0
0,0,0,0.0,0.0,0.0,128.32989284271258,0,0,1,3.4291728307648586,6459900,101.7554768209162,0
0,0,0,0.0,0.0,0.0,168.0579906145606,0,7,49,1.3647348225229077,1746300,133.2661148690563,0
0,0,0,0.0,0.0,0.0,220.3983141622303,0,6,10,1.6135969235558665,5796600,202.26405712924745,0
0,0,0,0.0,0.0,0.0,235.0165563069932,7,32,67,0.0639681364282672,3095800,317.8369033508807,0
0,0,0,0.0,0.0,0.0,47.300124531812685,0,46,113,1.547384056228239,5835400,10.486763100839331,0
0,0,0,0.0,0.0,0.0,57.044273968070925,0,7,42,1.4925520357017217,5345500,16.997119014634986,0
0,0,0,0.0,0.0,0.0,60.7749534046496,0,1,9,2.967818162932211,3189700,20.64301326727685,0
0,0,0,0.0,0.0,0.0,135.95681095696926,3,11,17,0.6532030307336492,5871000,215.006704073708,0
0,0,0,0.0,0.0,0.0,115.4773309876458,0,0,0,37.03220930924898,2125300,113.35225232861085,0
0,0,0,0.0,0.0,0.0,44.05277898853646,0,0,24,4.83496175777669,3218400,7.978374111082554,0
0,0,0,0.0,0.0,0.0,194.04282083542125,0,44,148,1.152963811323367,6407500,176.0032794872677,0
0,0,0,0.0,0.0,0.0,107.03150260907329,0,0,0,105.14855874095971,2123700,107.13395231521332,0
0,0,0,0.0,0.0,0.0,87.48044141091856,0,0,0,10.50206711659859,2405100,37.7552642541387,0
0,0,0,0.0,0.0,0.0,52.69248606470375,6,35,97,0.5293607991351627,2603000,15.212167710873327,0
0,0,0,0.0,0.0,0.0,123.82830812632288,6,14,28,0.1152394536076412,2037600,75.63918429259692,0
0,0,0,0.0,0.0,0.0,45.98162033049041,0,14,49,1.512406446239714,2335400,13.370396579453532,0
0,0,0,0.0,0.0,0.0,200.0701131240262,0,11,75,1.180204238661337,3693500,181.6018403836164,0
0,0,0,0.0,0.0,0.0,151.20000866295595,0,0,0,15.867061163827136,1954300,147.9814428099581,0
0,0,0,0.0,0.0,0.0,124.10200588768431,0,10,24,2.0889542765282343,4358200,78.13028685340694,0
0,0,0,0.0,0.0,0.0,396.9435794932025,1,24,43,0.8834022636987838,3831400,269.76735734504405,0
0,0,0,0.0,0.0,0.0,54.59760052628042,2,6,18,0.6777874926347736,2296700,65.66780618875727,0
0,0,0,0.0,0.0,0.0,39.47691081307279,0,21,39,1.135535047907266,2117200,30.83813155608278,0
