age0018_p_ta,age65pl_p_ta,age85pl_p_ta,asian_p_ta,avg_faminc_ta,avghhinc_ta,black_p_ta,boomer_p_ta,com0002_p_ta,com0205_p_ta,com0508_p_ta,com0811_p_ta,com12pl_p_ta,crime_total_index_ta,daypop_dens_ta,disposable_inc_avg_ta,dtpop_children_at_home_p_ta,dtpop_homemakers_p_ta,dtpop_retired_disabled_p_ta,dtpop_students_9th_12th_p_ta,dtpop_students_p_ta,dtpop_students_post_secondary_p_ta,dtpop_students_prek_8th_p_ta,dtpop_ta,dtpop_unemployed_p_ta,dtpop_work_at_home_p_ta,edu_9to12_p_ta,edu_assocdeg_p_ta,edu_bach_p_ta,edu_bachplus_female_p_ta,edu_bachplus_male_p_ta,edu_bachplus_p_ta,edu_doctorate_p_ta,edu_highsch_p_ta,edu_lt9_p_ta,edu_master_p_ta,edu_profdeg_p_ta,edu_somecollege_p_ta,emp_accommodation_foodserv_p_ta,emp_admin_support_p_ta,emp_arts_entertainment_p_ta,emp_construction_p_ta,emp_educ_services_p_ta,emp_finance_insurance_p_ta,emp_healthcare_social_assistance_p_ta,emp_information_p_ta,emp_management_p_ta,emp_manfacturing_p_ta,emp_military_ta,emp_mining_p_ta,emp_other_p_ta,emp_p_ta,emp_professional_scientific_p_ta,emp_publicadmin_p_ta,emp_realestate_rentlease_p_ta,emp_retail_trade_p_ta,emp_transportation_storage_p_ta,emp_unknown_ta,emp_utilities_p_ta,emp_wholesale_trade_p_ta,empcy_ta,gdp_ta,genx_p_ta,genz_p_ta,gq_college_p_ta,gq_military_p_ta,gq_other_p_ta,hh_0vehicle_p_ta,hh_1pers_p_ta,hh_1vehicle_p_ta,hh_2pers_p_ta,hh_2vehicle_p_ta,hh_3pers_p_ta,hh_3vehicle_p_ta,hh_4pers_p_ta,hh_4vehicle_p_ta,hh_5pers_p_ta,hh_5vehicle_p_ta,hh_6pers_p_ta,hh_7pers_p_ta,hh_dens_ta,hh_inc_gt_500k_p_ta,hh_inc_gt_75k_p_ta,hh_inc_lt_75k_p_ta,hh_type_1pers_p_ta,hh_type_fam_p_ta,hh_type_female_child_p_ta,hh_type_female_nochild_p_ta,hh_type_female_p_ta,hh_type_male_child_p_ta,hh_type_male_nochild_p_ta,hh_type_male_p_ta,hh_type_married_child_p_ta,hh_type_married_nochild_p_ta,hh_type_married_p_ta,hh_type_nonfam_p_ta,hhcy_ta,hhgrfypy_ta,hhgrpycy_ta,hhinc100pl_p_ta,hhinc150pl_p_ta,hhinc30lt_p_ta,hispanic_p_ta,hu_ownerocc_ta,hu_renterocc_ta,hu_vacant_ta,medhhinc_1mi,medhhinc_dma,medhhinc_ta,medsalcy_ta,millenial_p_ta,mortgage_avgrisk_ta,occ_bc_p_ta,occ_military_p_ta,occ_unclassified_p_ta,occ_wc_p_ta,occhu_ta,other_p_ta,percapita_inc_ta,pop5y_cagr_ta,pop_dens_ta,pop_migration_ta,pop_seasonal_ta,pop_transient_ta,popcy_ta,popgr10cn_ta,popgrfy_ta,popgrpy_ta,poverty_inpoverty_p_ta,spend_breakfastbrunch_ta,spend_dinner_ta,spend_foodbev_ta,spend_lunch_ta,store_num,wealth_hhavg_ta,wealth_hhtotal_ta,white_p_ta
0.2755,0.1016,0.0054,0.0798,102715.0,101757.0,0.3263,0.1839,0.0424,0.1743,0.1659,0.2652,0.3516,139.0,1183.6094,83558.0,0.2357,0.0813,0.0935,0.0061,0.0779,0.0577,0.014,20246.0,0.0232,0.0756,0.0628,0.0567,0.2725,0.2026,0.1999,0.4025,0.0102,0.22,0.0607,0.1014,0.0185,0.1973,0.0199,0.0531,0.0124,0.0572,0.0844,0.0306,0.0439,0.0486,0.0085,0.2257,0.0,0.0,0.0402,0.4129,0.0535,0.024,0.0283,0.1327,0.1071,0.0012,0.0,0.0287,8360.0,1723949.0,0.2527,0.1589,0.0,0.0,0.0,0.0109,0.1904,0.2618,0.3094,0.5067,0.1938,0.1628,0.1655,0.0415,0.0833,0.0162,0.036,0.0217,443.722,0.0153,0.6648,0.3352,0.1904,0.7499,0.0921,0.0505,0.1426,0.0353,0.0261,0.0614,0.2955,0.2505,0.546,0.0597,7590.0,15.5875,23.913,0.407,0.1879,0.1125,0.1959,5326.0,2264.0,593.0,106236.0,64661.0,88611.9402,47357.14,0.1633,3.2228,0.733,0.0,0.0013,0.2657,7590.0,0.0333,35555.44,0.043928,1269.8984,677.0,93.0,0.0,21722.0,155.6995,15.6066,23.9803,0.069,1971236.0,11461919.0,73416823.0,6490883.0,SK 1614,244277.0,7590.0,0.3647
0.2486,0.1382,0.012,0.0392,78663.0,75655.0,0.1851,0.2027,0.0026,0.0058,0.0025,0.0005,0.9825,104.0,3482.513,65380.0,0.2126,0.1349,0.1323,0.0047,0.0617,0.0444,0.0127,83343.0,0.0167,0.04,0.0665,0.1123,0.2166,0.1695,0.1348,0.3043,0.0039,0.2717,0.0387,0.0708,0.013,0.2064,0.0593,0.0364,0.0189,0.0555,0.0447,0.0465,0.2792,0.0122,0.0034,0.0586,0.0,0.0,0.0508,0.4017,0.0485,0.0625,0.0272,0.1498,0.0204,0.0015,0.0021,0.0224,33479.0,4750403.0,0.2093,0.1372,0.0,0.0,0.0306,0.048,0.2602,0.4247,0.332,0.4012,0.1877,0.0977,0.1297,0.0235,0.0575,0.0049,0.0208,0.0121,1449.9907,0.0057,0.4933,0.5067,0.2602,0.6399,0.0924,0.0893,0.1817,0.031,0.0264,0.0574,0.1472,0.2536,0.4008,0.0999,34701.0,7.813,7.7772,0.2348,0.0881,0.1968,0.2686,19638.0,15063.0,3105.0,50704.0,60197.0,63658.8446,46485.43,0.2,3.2737,0.6169,0.0,0.0017,0.3814,34701.0,0.0365,29462.63,0.014674,3770.127,869.0,76.0,1033.0,90226.0,45.896,7.6426,7.5556,0.113,8409643.0,46003744.0,289801872.0,26454367.0,SK 0801,220576.0,34701.0,0.4706
0.2348,0.133,0.0118,0.0096,85451.0,78405.0,0.2342,0.1789,0.1289,0.2156,0.0657,0.0369,0.5518,128.0,519.9853,62828.0,0.1549,0.1411,0.1011,0.0042,0.2076,0.195,0.0084,56788.0,0.0091,0.0215,0.0992,0.0535,0.1871,0.1568,0.1301,0.2869,0.0205,0.2985,0.0428,0.0616,0.0176,0.2191,0.0743,0.0174,0.0235,0.0347,0.123,0.0288,0.2291,0.0277,0.0,0.0661,0.0,0.0011,0.058,0.3648,0.037,0.0434,0.021,0.163,0.0292,0.0014,0.0031,0.0163,20716.0,2724520.0,0.1642,0.1959,0.6719,0.0,0.0113,0.0594,0.2526,0.3356,0.3091,0.3367,0.1796,0.1627,0.1487,0.0753,0.0654,0.0303,0.0259,0.0185,142.4603,0.0077,0.4611,0.5389,0.2526,0.6638,0.1017,0.0645,0.1662,0.0186,0.0368,0.0554,0.1608,0.2814,0.4421,0.0836,15558.0,5.5654,4.921,0.2622,0.1082,0.2485,0.0874,8706.0,6852.0,1830.0,73533.0,70970.0,60053.4473,46496.93,0.2188,2.9998,0.6281,0.0,0.0026,0.3693,15558.0,0.0352,28372.76,0.008882,408.8992,499.0,35.0,265.0,44656.0,17.6249,5.1364,4.5206,0.1987,3847850.0,20851808.0,133545220.0,12013127.0,SK 1737,219330.0,15558.0,0.6337
0.2427,0.1581,0.0184,0.036,72147.0,61770.0,0.0969,0.2032,0.1526,0.3513,0.1938,0.0549,0.2467,129.0,3654.6986,50889.0,0.1332,0.0714,0.0971,0.0033,0.1612,0.1502,0.0076,134458.0,0.0043,0.0145,0.0622,0.1053,0.1795,0.1364,0.1314,0.2678,0.0089,0.3057,0.0372,0.0696,0.0098,0.2219,0.0883,0.0366,0.0204,0.0426,0.0564,0.0358,0.1809,0.0329,0.003,0.1099,0.0,0.0,0.0536,0.5183,0.0552,0.0266,0.0204,0.1919,0.026,0.0014,0.0,0.0164,69689.0,6254197.0,0.1842,0.1558,0.404,0.0,0.1528,0.0809,0.3619,0.4083,0.3131,0.3633,0.1388,0.1085,0.103,0.0297,0.0512,0.0093,0.0202,0.0118,1039.5905,0.0035,0.3647,0.6353,0.3619,0.5473,0.0695,0.0492,0.1186,0.0254,0.0282,0.0536,0.148,0.227,0.375,0.0909,38247.0,1.159,-0.5151,0.1496,0.0485,0.2926,0.064,22608.0,15639.0,3805.0,43401.0,59096.0,48799.9498,42823.72,0.2032,2.6507,0.6905,0.0,0.002,0.3076,38247.0,0.0359,26817.36,-0.00113,2467.9232,183.0,359.0,2913.0,90796.0,-1.7136,1.0611,-0.5639,0.1467,8199395.0,43278082.0,278232196.0,25196255.0,SK 0898,214443.0,38247.0,0.7672
0.2849,0.1165,0.0087,0.1277,134775.0,131016.0,0.1375,0.1668,0.1533,0.3159,0.0833,0.1555,0.2884,138.0,21924.836,101308.0,0.1321,0.0184,0.0598,0.0014,0.0281,0.0182,0.0086,60298.0,0.006,0.0508,0.0103,0.0419,0.3781,0.404,0.3907,0.7947,0.0544,0.0615,0.0205,0.2976,0.0647,0.0711,0.1224,0.0338,0.0337,0.0241,0.0187,0.0146,0.0521,0.048,0.0027,0.0148,0.1464,0.0,0.0381,0.7047,0.1551,0.106,0.049,0.1161,0.0133,0.0056,0.0,0.0048,42492.0,4531758.0,0.2747,0.0617,0.0,0.6908,0.0057,0.1767,0.5135,0.5553,0.3227,0.2156,0.0897,0.0382,0.0466,0.0102,0.0164,0.004,0.0069,0.0042,7222.3458,0.03,0.7415,0.2585,0.5135,0.3328,0.0233,0.0229,0.0462,0.007,0.0087,0.0157,0.0851,0.1857,0.2709,0.1538,19863.0,-0.19,0.6696,0.5511,0.3241,0.1148,0.1224,4739.0,15124.0,2723.0,113827.0,103717.0,110402.9945,47854.23,0.1948,3.466,0.5448,0.1464,0.0064,0.3023,19863.0,0.0427,73318.45,0.000882,13083.7065,-601.0,1353.0,5181.0,35983.0,11.6121,-0.285,0.4419,0.0848,3847861.0,23213654.0,141476009.0,12586576.0,SK 0435,249277.0,19863.0,0.5697
0.2097,0.0587,0.0059,0.0796,72460.0,58455.0,0.0936,0.0784,0.0507,0.0321,0.0077,0.0021,0.8988,109.0,5695.4788,50053.0,0.1491,0.1917,0.0415,0.0055,0.239,0.2266,0.0069,136816.0,0.0115,0.0173,0.0534,0.0668,0.2429,0.2266,0.2364,0.463,0.0673,0.1787,0.0352,0.1244,0.0285,0.2029,0.1319,0.0212,0.0248,0.0158,0.2536,0.0388,0.1261,0.0285,0.0013,0.0277,0.0,0.0045,0.0589,0.3499,0.051,0.046,0.0247,0.1328,0.0023,0.0037,0.0025,0.0024,47866.0,4600765.0,0.1126,0.3985,0.97,0.0,0.0031,0.0889,0.3287,0.4577,0.3357,0.2903,0.1693,0.1025,0.1171,0.0494,0.0314,0.0112,0.0119,0.006,1546.057,0.0064,0.3283,0.6717,0.3287,0.4147,0.0804,0.0476,0.1279,0.0113,0.0317,0.0431,0.1053,0.1384,0.2437,0.2566,37139.0,3.0013,-1.411,0.1626,0.0649,0.3943,0.1977,8947.0,28192.0,3432.0,36580.0,56844.0,40447.0762,41613.96,0.2056,2.6153,0.6052,0.0,0.004,0.3907,37139.0,0.0269,23669.61,-0.00207,3913.3029,-1927.0,612.0,1483.0,94005.0,18.1627,2.8088,-1.0305,0.3449,6713814.0,37297261.0,227301099.0,22195281.0,SK 0163,180570.0,37139.0,0.6022
0.3002,0.1271,0.0089,0.1104,82339.0,79200.0,0.2591,0.1772,0.1526,0.2843,0.2537,0.1484,0.16,224.0,9523.3253,63360.0,0.1678,0.0528,0.0806,0.003,0.0414,0.0278,0.0106,103304.0,0.0148,0.0233,0.0447,0.064,0.2765,0.2221,0.2197,0.4419,0.0127,0.1844,0.0821,0.1267,0.0259,0.1829,0.0649,0.0824,0.0275,0.0727,0.0304,0.0685,0.0988,0.0559,0.0084,0.0492,0.0,0.0341,0.0391,0.6195,0.1897,0.015,0.0338,0.0763,0.029,0.0066,0.0078,0.0093,63992.0,8713368.0,0.2279,0.1127,0.0,0.0,0.042,0.0774,0.4109,0.5462,0.3014,0.3178,0.1362,0.0441,0.0862,0.0104,0.0395,0.0041,0.015,0.0108,3179.9115,0.0119,0.4137,0.5863,0.4109,0.5153,0.0789,0.054,0.1329,0.0193,0.037,0.0562,0.1429,0.1833,0.3262,0.0738,34494.0,2.3092,-1.1973,0.2302,0.1179,0.2614,0.3243,9896.0,24598.0,4459.0,48548.0,72903.0,52636.256,54377.29,0.1872,2.5668,0.6216,0.0,0.0066,0.3718,34494.0,0.0267,36942.1,-0.00213,6841.0414,-223.0,281.0,2730.0,74208.0,15.9281,2.389,-1.0605,0.1526,6840060.0,37008556.0,234281725.0,21148515.0,SK 0124,205150.0,34494.0,0.2796
0.2126,0.1191,0.01,0.0519,114742.0,88731.0,0.0403,0.1608,0.2501,0.3344,0.0309,0.0082,0.3749,182.0,861.4178,71766.0,0.1543,0.0985,0.0949,0.0047,0.268,0.2553,0.008,94613.0,0.009,0.0308,0.0301,0.0575,0.3052,0.3113,0.2766,0.5879,0.0604,0.1512,0.0077,0.1819,0.0403,0.1656,0.1018,0.024,0.0178,0.0245,0.1878,0.0397,0.2191,0.0366,0.001,0.0446,0.0,0.0007,0.057,0.3445,0.0642,0.0437,0.0233,0.0948,0.0088,0.0022,0.0022,0.0025,32590.0,4471699.0,0.1553,0.2679,0.919,0.0,0.044,0.0499,0.3198,0.3727,0.356,0.381,0.1548,0.1486,0.1101,0.0353,0.0397,0.0125,0.0131,0.0065,274.3594,0.0166,0.4961,0.5039,0.3198,0.5054,0.0363,0.0223,0.0587,0.017,0.0153,0.0323,0.1629,0.2515,0.4144,0.1748,30134.0,3.7365,3.0232,0.3143,0.164,0.2499,0.0561,14383.0,15751.0,1886.0,87103.0,68736.0,63022.1813,45344.59,0.1958,2.6512,0.5806,0.0,0.0035,0.4159,30134.0,0.0538,36812.08,0.005858,685.3977,0.0,165.0,2525.0,75280.0,10.768,3.5169,2.9636,0.1598,6306137.0,35689085.0,219430490.0,20433795.0,SK 1658,232508.0,30134.0,0.798
0.2241,0.1841,0.0152,0.0383,123047.0,113675.0,0.1124,0.2534,0.1047,0.2046,0.1527,0.139,0.398,40.0,4693.9776,87868.0,0.1705,0.0476,0.151,0.0041,0.0412,0.027,0.0102,85980.0,0.0118,0.0446,0.0217,0.0686,0.3293,0.2968,0.2766,0.5734,0.0207,0.1386,0.0147,0.1696,0.0537,0.1831,0.0763,0.0302,0.0221,0.0393,0.0277,0.044,0.2507,0.0356,0.0029,0.0798,0.0,0.0,0.0521,0.5333,0.0869,0.0405,0.0213,0.1497,0.0107,0.0075,0.0079,0.0133,45850.0,7986737.0,0.2182,0.1181,0.0,0.0,0.2861,0.0362,0.3578,0.3741,0.3321,0.4488,0.1443,0.1028,0.1101,0.0318,0.0387,0.0063,0.0119,0.0052,1994.4965,0.0215,0.6533,0.3467,0.3578,0.5453,0.0355,0.045,0.0805,0.0155,0.0203,0.0359,0.1635,0.2655,0.4289,0.0969,36533.0,1.5328,2.7765,0.4406,0.2265,0.1356,0.026,26448.0,10086.0,2467.0,77350.0,65760.0,89327.0124,48513.87,0.1647,2.7728,0.6265,0.0,0.0086,0.3649,36533.0,0.0271,51737.55,0.005292,4398.231,951.0,466.0,1567.0,80563.0,-3.9442,1.4573,2.6741,0.0633,7550372.0,43295538.0,291665978.0,24264609.0,SK 1855,263764.0,36533.0,0.7962
0.2432,0.1561,0.0124,0.0566,105226.0,108621.0,0.1508,0.2222,0.1109,0.2242,0.0989,0.0828,0.4825,130.0,1758.1763,84069.0,0.1929,0.0954,0.1372,0.005,0.0565,0.0404,0.0112,57917.0,0.0159,0.0478,0.048,0.1143,0.2809,0.2072,0.2356,0.4428,0.0106,0.1896,0.0208,0.1098,0.0415,0.1846,0.0713,0.0576,0.0154,0.1948,0.0593,0.0428,0.0714,0.0273,0.0068,0.0881,0.0,0.0,0.0554,0.4541,0.0373,0.0181,0.0182,0.1847,0.0155,0.0009,0.0201,0.0132,26303.0,4053414.0,0.2039,0.1503,0.0,0.0,0.1481,0.0387,0.2449,0.3727,0.3426,0.4087,0.1723,0.1313,0.1487,0.0395,0.0599,0.0091,0.0207,0.0108,677.4431,0.0146,0.6174,0.3826,0.2449,0.6864,0.0877,0.0647,0.1524,0.0154,0.0216,0.0369,0.2284,0.2687,0.4971,0.0687,22316.0,6.1105,7.582,0.4212,0.1864,0.1585,0.1898,13607.0,8709.0,2196.0,71895.0,61213.0,84682.8888,45176.29,0.1763,3.1406,0.753,0.0,0.0022,0.2448,22316.0,0.0227,42542.87,0.014571,1731.3109,993.0,34.0,1343.0,57032.0,80.4902,6.0659,7.5011,0.1114,5301782.0,30087164.0,195489853.0,17015212.0,SK 0677,244891.0,22316.0,0.5801
0.2668,0.1446,0.0109,0.0081,96919.0,97320.0,0.1112,0.1981,0.0,0.0006,0.0024,0.0004,0.993,73.0,634.8274,78325.0,0.2259,0.1275,0.1288,0.0058,0.0858,0.0671,0.0128,52531.0,0.0155,0.0262,0.0691,0.0904,0.1749,0.1461,0.116,0.262,0.0061,0.2581,0.055,0.0713,0.0098,0.2654,0.1036,0.0241,0.0173,0.0498,0.0894,0.0298,0.1461,0.0193,0.0003,0.0941,0.0,0.0007,0.0848,0.3904,0.0321,0.0219,0.0205,0.1864,0.0502,0.003,0.0094,0.0132,20506.0,3707560.0,0.1802,0.1679,0.3451,0.0,0.057,0.038,0.2057,0.2884,0.3183,0.4197,0.1794,0.1769,0.1604,0.048,0.082,0.029,0.0311,0.0232,230.5783,0.0108,0.6006,0.3994,0.2057,0.7606,0.0866,0.0545,0.1411,0.0221,0.0256,0.0476,0.2217,0.3502,0.5719,0.0336,19080.0,9.8307,9.8795,0.3691,0.1498,0.1544,0.238,12924.0,6156.0,1567.0,73417.0,76139.0,78284.2426,45434.15,0.19,2.9718,0.6984,0.0,0.004,0.2977,19080.0,0.0175,34579.01,0.018887,660.6043,1819.0,107.0,354.0,54664.0,41.0793,9.6926,9.8072,0.0812,5110808.0,28839991.0,173607446.0,16363767.0,SK 1403,235593.0,19080.0,0.6251
0.2163,0.1858,0.0195,0.029,93257.0,86273.0,0.0398,0.2466,0.1204,0.2174,0.2165,0.1949,0.2489,77.0,6025.8145,74395.0,0.1807,0.1134,0.1686,0.0039,0.0592,0.0445,0.0108,56225.0,0.0098,0.025,0.0469,0.1367,0.2295,0.1847,0.1729,0.3576,0.0138,0.2253,0.0479,0.0901,0.0242,0.1856,0.0694,0.0401,0.0237,0.0579,0.0423,0.0486,0.2394,0.0179,0.0017,0.0622,0.0,0.0,0.0569,0.4434,0.0741,0.0238,0.028,0.1575,0.0264,0.0025,0.0031,0.0228,24929.0,3833376.0,0.1925,0.1213,0.0,0.0,0.3684,0.0346,0.2066,0.3178,0.2884,0.427,0.2065,0.1546,0.1779,0.0469,0.0767,0.0192,0.0268,0.017,2223.8615,0.013,0.5456,0.4544,0.2066,0.7531,0.0588,0.1032,0.162,0.0156,0.0354,0.051,0.2225,0.3177,0.5402,0.0402,20750.0,1.8616,-0.2051,0.3309,0.1515,0.2201,0.7131,13786.0,6964.0,1157.0,69845.0,62779.0,72957.1346,48156.17,0.1864,3.4424,0.6499,0.0,0.0034,0.3467,20750.0,0.0133,30874.46,-0.00022,6240.4903,-708.0,173.0,128.0,58228.0,8.7724,1.8929,-0.1101,0.1697,5903869.0,33181088.0,213177583.0,18795211.0,SK 0499,239927.0,20750.0,0.2048
0.2428,0.1646,0.0126,0.0168,72630.0,69075.0,0.3017,0.2233,0.1322,0.2613,0.2129,0.1014,0.2913,153.0,682.7927,56177.0,0.1622,0.1161,0.1214,0.0041,0.0712,0.0578,0.0093,63890.0,0.0096,0.0138,0.0971,0.0873,0.1285,0.1129,0.0954,0.2083,0.0041,0.3168,0.0339,0.0612,0.0144,0.2566,0.0881,0.0533,0.0132,0.039,0.0873,0.0197,0.1609,0.0258,0.0003,0.0801,0.0,0.0004,0.0525,0.5057,0.0388,0.153,0.0169,0.1507,0.0087,0.0008,0.0021,0.0058,32311.0,3009258.0,0.1771,0.1478,0.0,0.0,0.4698,0.0821,0.2695,0.3861,0.3227,0.3368,0.1746,0.1406,0.1295,0.0416,0.062,0.0128,0.0255,0.0161,213.8802,0.0053,0.402,0.598,0.2695,0.668,0.0927,0.0948,0.1875,0.0268,0.0284,0.0552,0.1363,0.2889,0.4252,0.0625,20013.0,4.0301,3.0974,0.2158,0.0637,0.2736,0.0829,11593.0,8420.0,2899.0,44947.0,63097.0,50792.2267,44491.86,0.1978,2.9786,0.6406,0.0,0.0011,0.3583,20013.0,0.0338,26966.64,0.006063,557.5482,287.0,343.0,2340.0,52170.0,20.8003,3.9705,3.0687,0.1649,4903775.0,26041021.0,172059716.0,15139050.0,SK 1603,214846.0,20013.0,0.5648
0.2055,0.1888,0.0178,0.015,105104.0,101639.0,0.0547,0.2498,0.1379,0.1727,0.1434,0.1082,0.4363,51.0,688.5208,81274.0,0.1932,0.1281,0.1842,0.0052,0.0597,0.0435,0.0109,40283.0,0.0067,0.029,0.0511,0.0812,0.1943,0.1733,0.1436,0.317,0.0189,0.309,0.0222,0.0875,0.0162,0.2195,0.0537,0.0208,0.0185,0.0575,0.0532,0.0312,0.2604,0.0102,0.0,0.0735,0.0,0.0,0.0977,0.3991,0.0505,0.1034,0.0209,0.0997,0.0181,0.0123,0.0062,0.01,16077.0,3547082.0,0.1904,0.1454,0.0,0.0,0.0282,0.0409,0.2371,0.301,0.3431,0.3964,0.1666,0.1881,0.147,0.0539,0.0688,0.0197,0.0251,0.0123,290.6681,0.0125,0.641,0.359,0.2371,0.7166,0.0382,0.0405,0.0787,0.0238,0.0206,0.0443,0.2634,0.3301,0.5935,0.0463,17006.0,2.9862,5.1511,0.4113,0.1778,0.1287,0.0916,13723.0,3283.0,818.0,70432.0,77010.0,86514.4241,48679.7,0.1807,3.0016,0.6064,0.0,0.0132,0.3804,17006.0,0.0188,38833.17,0.010051,789.9793,285.0,154.0,0.0,46219.0,37.2503,2.9575,5.1278,0.0633,4733344.0,26782097.0,165039991.0,15214662.0,SK 1900,253203.0,17006.0,0.8199
0.2104,0.2052,0.01,0.0926,126298.0,133973.0,0.0957,0.2831,0.0969,0.1924,0.1195,0.1153,0.4746,93.0,2827.7516,101206.0,0.2349,0.1003,0.2273,0.0056,0.0639,0.0451,0.0132,26969.0,0.0353,0.0704,0.0225,0.0941,0.32,0.2571,0.2323,0.4894,0.0252,0.1771,0.0291,0.1231,0.021,0.1878,0.0603,0.043,0.0504,0.0487,0.2098,0.0432,0.1472,0.0194,0.0,0.0322,0.0,0.0039,0.0858,0.268,0.0596,0.061,0.0321,0.0725,0.0174,0.0055,0.0,0.0057,7227.0,3653172.0,0.1513,0.1371,0.0,0.0,0.0,0.0233,0.1682,0.2205,0.3475,0.5132,0.1921,0.1665,0.1634,0.0628,0.0818,0.0138,0.0298,0.0172,1356.7839,0.0283,0.6964,0.3036,0.1682,0.8131,0.0441,0.0552,0.0993,0.0337,0.0233,0.057,0.2472,0.4097,0.6569,0.0187,12940.0,4.8034,3.7713,0.5025,0.3165,0.0903,0.1966,10022.0,2918.0,740.0,87196.0,72903.0,100637.4485,48243.37,0.1894,2.8248,0.5737,0.0,0.0069,0.4194,12940.0,0.0266,47588.7,0.007395,3819.6507,185.0,52.0,0.0,36429.0,8.9108,4.8206,3.7525,0.0519,3546732.0,20407138.0,124034617.0,11431916.0,SK 0523,266078.0,12940.0,0.5885
0.1808,0.0716,0.0072,0.0221,58223.0,45878.0,0.4472,0.0954,0.1318,0.2704,0.1194,0.0264,0.4428,231.0,4143.5879,39918.0,0.0934,0.1242,0.0386,0.0038,0.3235,0.3156,0.0041,170508.0,0.0124,0.0147,0.0852,0.0788,0.2253,0.2002,0.1726,0.3728,0.02,0.2295,0.0348,0.1055,0.022,0.1988,0.0667,0.0249,0.0104,0.0267,0.1674,0.0181,0.0717,0.0228,0.0021,0.0284,0.0,0.0002,0.048,0.3932,0.0565,0.3235,0.0209,0.0827,0.0228,0.0008,0.0008,0.0044,67047.0,3217767.0,0.1147,0.3984,0.7887,0.0,0.0882,0.1176,0.3708,0.4519,0.3043,0.2851,0.1691,0.1051,0.1071,0.034,0.0285,0.0063,0.0125,0.0077,755.8473,0.0024,0.236,0.764,0.3708,0.3303,0.0597,0.0777,0.1375,0.0179,0.0234,0.0414,0.0512,0.1003,0.1515,0.2989,31103.0,2.2909,0.7684,0.0945,0.0283,0.4584,0.0752,8596.0,22507.0,4668.0,21439.0,52164.0,32780.7657,45132.11,0.2084,2.772,0.5567,0.0,0.001,0.4423,31103.0,0.0249,18758.03,0.001164,1969.8737,-1817.0,319.0,1358.0,81060.0,15.959,1.879,0.5835,0.3776,6471763.0,34756047.0,227653417.0,20798106.0,SK 1200,171086.0,31103.0,0.4306
0.2428,0.142,0.0104,0.0262,126701.0,121284.0,0.0398,0.2098,0.046,0.1095,0.0986,0.0775,0.6678,82.0,1038.9107,97308.0,0.2492,0.1088,0.1673,0.0076,0.0818,0.0601,0.0141,40489.0,0.0189,0.0695,0.0249,0.0929,0.2944,0.2403,0.2235,0.4637,0.0145,0.2028,0.0101,0.1349,0.02,0.2056,0.0536,0.023,0.0883,0.0401,0.1082,0.0633,0.2544,0.0297,0.0,0.0404,0.0,0.0,0.0328,0.3046,0.0294,0.0101,0.016,0.1253,0.0683,0.0036,0.0076,0.0048,12332.0,3410320.0,0.217,0.1777,0.0,0.0,1.0,0.0241,0.1982,0.2313,0.334,0.4592,0.173,0.1851,0.1784,0.0758,0.0791,0.0245,0.0263,0.0111,474.649,0.0264,0.7171,0.2829,0.1982,0.7432,0.0365,0.0346,0.0711,0.0147,0.0125,0.0271,0.2906,0.3544,0.645,0.0586,18498.0,7.6481,10.8786,0.5348,0.2684,0.0887,0.0303,15054.0,3444.0,905.0,110303.0,66049.0,105585.6599,45865.1,0.1614,2.8248,0.6279,0.0,0.0041,0.368,18498.0,0.0246,44325.38,0.021216,1299.2194,908.0,202.0,164.0,50634.0,140.3109,7.7563,11.0679,0.0397,4989009.0,29294994.0,172865397.0,16333851.0,SK 1285,269642.0,18498.0,0.8791
0.2184,0.212,0.0219,0.0334,119356.0,106910.0,0.0627,0.2486,0.1102,0.2976,0.3314,0.1143,0.1461,134.0,3358.3776,79871.0,0.1498,0.0478,0.1671,0.0037,0.063,0.0506,0.0088,96746.0,0.0089,0.0425,0.0242,0.0711,0.3232,0.2945,0.2741,0.5686,0.0313,0.1424,0.012,0.1594,0.0546,0.1818,0.1048,0.0371,0.0204,0.0165,0.0384,0.0655,0.3686,0.0178,0.0042,0.0231,0.0,0.0004,0.0563,0.5209,0.0525,0.0253,0.022,0.1355,0.0028,0.001,0.0013,0.0016,50394.0,7808844.0,0.1934,0.1231,0.0,0.0,0.0184,0.0588,0.3785,0.4008,0.3459,0.4037,0.1308,0.1035,0.0936,0.0255,0.0363,0.0077,0.011,0.0039,1322.0569,0.0208,0.5683,0.4317,0.3785,0.5432,0.0425,0.0397,0.0822,0.0185,0.0163,0.0348,0.1437,0.2825,0.4262,0.0784,38085.0,1.3894,0.2295,0.3723,0.1991,0.1677,0.0348,24341.0,13744.0,2527.0,81471.0,60743.0,74983.7175,43846.37,0.1734,2.8957,0.5958,0.0,0.001,0.4032,38085.0,0.0207,50356.76,0.000392,2848.0782,524.0,771.0,864.0,82046.0,0.6652,1.3599,0.1963,0.0753,7802402.0,43613627.0,273084850.0,24568415.0,SK 0716,254759.0,38085.0,0.8484
