store,longitude,latitude,cbsa_name,dma_name,market_size,store_density,censusregion,censusdivision
1338200,-120.36567915687098,36.13559185406728,"Fresno, CA","Fresno-Visalia, CA",Large Metro (2),Rural,West,Pacific
1338500,-86.35182551304672,41.826811887940735,"Niles-Benton Harbor, MI","South Bend-Elkhart, IN",Small City (5),Rural,Midwest,East North Central
1338600,-94.87714909500309,36.901546990706,"Miami, OK","Joplin-Pittsburg, MO-KS",Small Town (6),Rural,South,West South Central
1338800,-85.05880895392981,35.084135888206504,"Chattanooga, TN-GA","Chattanooga, TN",Large City (3),Rural,South,East South Central
1338900,-84.31378544002794,33.92264535140513,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",Very Large Metro (1),Suburban,South,South Atlantic
1339000,-89.0897987891426,30.42797179902999,"Gulfport-Biloxi-Pascagoula, MS","Biloxi-Gulfport, MS",Medium City (4),Exurban,South,East South Central
1339100,-73.51825308512979,41.09117900183968,"Bridgeport-Stamford-Norwalk, CT","New York, NY",Large City (3),Light Suburban,Northeast,New England
1339400,-95.355139,29.660516,"Houston-The Woodlands-Sugar Land, TX","Houston, TX",Very Large Metro (1),Light Suburban,South,West South Central
1339500,-97.379769,32.725794,"Dallas-Fort Worth-Arlington, TX","Dallas-Ft. Worth, TX",Very Large Metro (1),Light Suburban,South,West South Central
1339800,-73.97335542738496,40.752692311078235,"New York-Newark-Jersey City, NY-NJ-PA","New York, NY",Very Large Metro (1),Super Urban,Northeast,Middle Atlantic
1340100,-82.778238,37.67483,,"Charleston et al, WV",Small Community (7),Rural,South,East South Central
1340200,-84.25336591309447,36.00665166597398,"Knoxville, TN","Knoxville, TN",Large City (3),Exurban,South,East South Central
1340400,-76.426586,37.057774,"Virginia Beach-Norfolk-Newport News, VA-NC","Norfolk et al, VA",Large Metro (2),Light Suburban,South,South Atlantic
1340500,-93.30143837190859,37.04564571088599,"Springfield, MO","Springfield, MO",Medium City (4),Rural,Midwest,West North Central
1340600,-104.961058,42.051298,,"Denver, CO",Small Community (7),Rural,West,Mountain
134100,-81.09987728360316,34.04565254034175,"Columbia, SC","Columbia, SC",Large City (3),Exurban,South,South Atlantic
1341000,-76.92144695249249,34.88911151369874,"New Bern, NC","Greenville et al, NC",Small City (5),Exurban,South,South Atlantic
1341200,-95.091459,29.373936,"Houston-The Woodlands-Sugar Land, TX","Houston, TX",Very Large Metro (1),Rural,South,West South Central
1341300,-99.32759318534826,43.807915730588455,,"Sioux Falls et al, SD",Small Community (7),Rural,Midwest,West North Central
134200,-92.38352838365108,34.88462901884866,"Little Rock-North Little Rock-Conway, AR","Little Rock et al, AR",Large City (3),Rural,South,West South Central
1342200,-98.647313,29.467456,"San Antonio-New Braunfels, TX","San Antonio, TX",Very Large Metro (1),Light Suburban,South,West South Central
1342600,-92.29473197740008,38.97878725859646,"Columbia, MO","Columbia et al, MO",Small City (5),Rural,Midwest,West North Central
1342800,-118.96754467129718,37.64612976813298,,"Reno, NV",Small Community (7),Rural,West,Pacific
134300,-87.989054,42.959027,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI",Large Metro (2),Light Suburban,Midwest,East North Central
1343200,-88.81537045221795,30.415667513340043,"Gulfport-Biloxi-Pascagoula, MS","Biloxi-Gulfport, MS",Medium City (4),Exurban,South,East South Central
1343500,-97.346477,27.695301,"Corpus Christi, TX","Corpus Christi, TX",Medium City (4),Light Suburban,South,West South Central
1343700,-120.530936,46.646619,"Yakima, WA","Yakima et al, WA",Medium City (4),Exurban,West,Pacific
1343900,-83.26734296008968,42.605314261418606,"Detroit-Warren-Dearborn, MI","Detroit, MI",Very Large Metro (1),Light Suburban,Midwest,East North Central
134400,-77.303297,38.879934,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington et al, DC-MD",Very Large Metro (1),Light Suburban,South,South Atlantic
1344200,-86.59357483143769,39.217497738940516,"Bloomington, IN","Indianapolis, IN",Small City (5),Rural,Midwest,East North Central
1344800,-91.67590314833436,41.94536557681669,"Cedar Rapids, IA","Cedar Rapids et al, IA",Medium City (4),Light Suburban,Midwest,West North Central
1344900,-83.57229265496775,30.785063018797057,"Valdosta, GA","Tallahassee et al, FL-GA",Small City (5),Rural,South,South Atlantic
134500,-86.04533769322695,39.888838052857864,"Indianapolis-Carmel-Anderson, IN","Indianapolis, IN",Large Metro (2),Light Suburban,Midwest,East North Central
1345300,-71.43604218897615,41.82471902910852,"Providence-Warwick, RI-MA","Providence et al, RI-MA",Large Metro (2),Light Urban,Northeast,New England
1345400,-83.26467746768635,36.227080966002404,"Morristown, TN","Knoxville, TN",Small City (5),Exurban,South,East South Central
1345500,-85.67193345742429,34.1590526320437,,"Birmingham et al, AL",Small Community (7),Rural,South,East South Central
1345600,-95.90536891268567,36.017750491840694,"Tulsa, OK","Tulsa, OK",Large Metro (2),Light Suburban,South,West South Central
1345800,-77.09267566018019,38.98202995623451,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington et al, DC-MD",Very Large Metro (1),Suburban,South,South Atlantic
1345900,-100.55006803543561,42.86880229628775,,"Sioux Falls et al, SD",Small Community (7),Rural,Midwest,West North Central
1346000,-112.15403042016378,33.52340725184684,"Phoenix-Mesa-Scottsdale, AZ","Phoenix et al, AZ",Very Large Metro (1),Suburban,West,Mountain
1346300,-88.93111558416004,35.967745986275844,,"Jackson, TN",Small Community (7),Rural,South,East South Central
1346400,-84.18284237844443,33.42514008676176,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",Very Large Metro (1),Rural,South,South Atlantic
1346500,-82.80209645450005,40.73623633408389,"Bucyrus, OH","Columbus, OH",Small Town (6),Rural,Midwest,East North Central
1346700,-107.03353379932291,39.36474793578152,"Glenwood Springs, CO","Denver, CO",Small Town (6),Rural,West,Mountain
1347200,-97.391281,27.756257,"Corpus Christi, TX","Corpus Christi, TX",Medium City (4),Suburban,South,West South Central
1347300,-88.322596,44.274593,"Appleton, WI","Green Bay-Appleton, WI",Medium City (4),Exurban,Midwest,East North Central
1347600,-118.3560555308379,34.020488587943056,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles, CA",Very Large Metro (1),Suburban,West,Pacific
1347700,-118.37828046416496,34.03556729055231,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles, CA",Very Large Metro (1),Light Urban,West,Pacific
1347800,-118.33657325088808,34.013431083456624,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles, CA",Very Large Metro (1),Suburban,West,Pacific
1348100,-81.67177823748007,29.6462708204098,"Palatka, FL","Jacksonville, FL",Small Town (6),Exurban,South,South Atlantic
1348200,-85.96682426212867,40.477759054304485,"Kokomo, IN","Indianapolis, IN",Small City (5),Rural,Midwest,East North Central
1348700,-122.828343,47.450374,"Shelton, WA","Seattle-Tacoma, WA",Small Town (6),Rural,West,Pacific
1349000,-74.1156050386464,40.900505682623326,"New York-Newark-Jersey City, NY-NJ-PA","New York, NY",Very Large Metro (1),Suburban,Northeast,Middle Atlantic
1349200,-76.737808,37.316265,"Virginia Beach-Norfolk-Newport News, VA-NC","Norfolk et al, VA",Large Metro (2),Exurban,South,South Atlantic
135000,-84.22428492409666,33.79849511743148,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",Very Large Metro (1),Light Suburban,South,South Atlantic
1350400,-75.45123566896282,43.214290359144286,"Utica-Rome, NY","Syracuse, NY",Medium City (4),Exurban,Northeast,Middle Atlantic
1350500,-99.731615,32.466882,"Abilene, TX","Abilene-Sweetwater, TX",Small City (5),Exurban,South,West South Central
1350700,-118.16655682917,33.803532052494305,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles, CA",Very Large Metro (1),Light Urban,West,Pacific
1350800,-120.48729879893766,35.0371007290885,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","Santa Barbara et al, CA",Medium City (4),Rural,West,Pacific
135100,-86.11694562586861,39.9626468173419,"Indianapolis-Carmel-Anderson, IN","Indianapolis, IN",Large Metro (2),Light Suburban,Midwest,East North Central
1351000,-87.73890005876636,31.923646218208663,,"Mobile et al, AL-FL",Small Community (7),Rural,South,East South Central
1351300,-84.64561040080407,35.46349979337209,"Athens, TN","Chattanooga, TN",Small Town (6),Rural,South,East South Central
1351400,-90.21265627541878,41.82242196113385,"Clinton, IA","Davenport et al, IA-IL",Small Town (6),Exurban,Midwest,West North Central
1351500,-88.011323,42.913563,"Milwaukee-Waukesha-West Allis, WI","Milwaukee, WI",Large Metro (2),Exurban,Midwest,East North Central
1351800,-104.73787237862668,38.74246047266123,"Colorado Springs, CO","Colorado Sprgs et al, CO",Large City (3),Exurban,West,Mountain
135200,-80.26427782486068,25.774902492145145,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Ft. Lauderdale, FL",Very Large Metro (1),Suburban,South,South Atlantic
1352100,-83.37314653631378,30.991047373940095,"Valdosta, GA","Tallahassee et al, FL-GA",Small City (5),Rural,South,South Atlantic
1352500,-77.70135089274366,39.62969562456395,"Hagerstown-Martinsburg, MD-WV","Washington et al, DC-MD",Medium City (4),Exurban,South,South Atlantic
1352700,-85.3659195607016,35.02157721134947,"Chattanooga, TN-GA","Chattanooga, TN",Large City (3),Rural,South,East South Central
1352800,-89.15459861285746,30.351309985750746,"Gulfport-Biloxi-Pascagoula, MS","Biloxi-Gulfport, MS",Medium City (4),Exurban,South,East South Central
1353000,-97.99786438759662,41.6910945857239,,"Lincoln et al, NE",Small Community (7),Rural,Midwest,West North Central
1353200,-106.38812518577042,35.0790582946265,"Albuquerque, NM","Albuquerque-Santa Fe, NM",Large City (3),Rural,West,Mountain
1353400,-92.45609145596711,35.59580122088035,,"Little Rock et al, AR",Small Community (7),Rural,South,West South Central
135400,-76.73655043022417,39.13049875541685,"Baltimore-Columbia-Towson, MD","Baltimore, MD",Very Large Metro (1),Light Suburban,South,South Atlantic
1354100,-111.98838651285574,33.495372807818896,"Phoenix-Mesa-Scottsdale, AZ","Phoenix et al, AZ",Very Large Metro (1),Light Suburban,West,Mountain
1354500,-87.28534863946045,38.048959761861255,"Evansville, IN-KY","Evansville, IN",Medium City (4),Rural,Midwest,East North Central
1355800,-122.141364,47.608226,"Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma, WA",Very Large Metro (1),Suburban,West,Pacific
135600,-86.13043288323225,39.78163104837152,"Indianapolis-Carmel-Anderson, IN","Indianapolis, IN",Large Metro (2),Suburban,Midwest,East North Central
1356200,-83.33068334000251,44.428357360048764,,"Flint-Saginaw et al, MI",Small Community (7),Rural,Midwest,East North Central
1356500,-84.49955760828118,36.52300066372641,,"Knoxville, TN",Small Community (7),Rural,South,East South Central
1356800,-88.40354156355939,34.24972771807265,"Tupelo, MS","Columbus et al, MS",Small City (5),Rural,South,East South Central
1356900,-106.54834938791183,35.320035682443404,"Albuquerque, NM","Albuquerque-Santa Fe, NM",Large City (3),Rural,West,Mountain
135700,-81.77951333775292,28.056563099020597,"Lakeland-Winter Haven, FL","Tampa et al, FL",Large City (3),Exurban,South,South Atlantic
1357000,-83.87174700543558,40.892071955604216,"Findlay, OH","Toledo, OH",Small Town (6),Rural,Midwest,East North Central
1357200,-81.62569134208124,41.319678701421346,"Cleveland-Elyria, OH","Cleveland et al, OH",Large Metro (2),Rural,Midwest,East North Central
1357600,-84.32641911376135,32.892171637153744,"Thomaston, GA","Atlanta, GA",Small Town (6),Rural,South,South Atlantic
1357700,-88.52466,45.300792,"Green Bay, WI","Green Bay-Appleton, WI",Medium City (4),Rural,Midwest,East North Central
1357800,-118.35197911404752,33.92700829817559,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles, CA",Very Large Metro (1),Light Urban,West,Pacific
1357900,-85.61243354875918,42.26068757908398,"Kalamazoo-Portage, MI","Grand Rapids et al, MI",Medium City (4),Light Suburban,Midwest,East North Central
1358000,-78.82801285351795,34.32980141058178,,"Wilmington, NC",Small Community (7),Rural,South,South Atlantic
1358200,-122.561029,45.663825,"Portland-Vancouver-Hillsboro, OR-WA","Portland, OR",Very Large Metro (1),Light Suburban,West,Pacific
1358300,-104.84188615731783,38.830879856233175,"Colorado Springs, CO","Colorado Sprgs et al, CO",Large City (3),Light Suburban,West,Mountain
1358400,-84.49136646165324,33.82836910319204,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",Very Large Metro (1),Exurban,South,South Atlantic
1358500,-97.411453,32.337937,"Dallas-Fort Worth-Arlington, TX","Dallas-Ft. Worth, TX",Very Large Metro (1),Exurban,South,West South Central
1358700,-84.60753693263034,43.408197546486484,"Alma, MI","Flint-Saginaw et al, MI",Small Town (6),Rural,Midwest,East North Central
1358800,-112.46600375523523,42.916009147854275,"Pocatello, ID","Idaho Falls et al, ID-WY",Small City (5),Exurban,West,Mountain
1358900,-83.38590730701111,33.93995583222912,"Athens-Clarke County, GA","Atlanta, GA",Medium City (4),Light Suburban,South,South Atlantic
1359000,-98.4436,29.579191,"San Antonio-New Braunfels, TX","San Antonio, TX",Very Large Metro (1),Exurban,South,West South Central
1359300,-76.43462311493263,41.006492677928485,"Bloomsburg-Berwick, PA","Wilkes Barre et al, PA",Small City (5),Rural,Northeast,Middle Atlantic
1359500,-112.36128429507728,43.19501739621132,"Blackfoot, ID","Idaho Falls et al, ID-WY",Small Town (6),Rural,West,Mountain
1359600,-75.68965351721324,41.48250285566019,"Scranton--Wilkes-Barre--Hazleton, PA","Wilkes Barre et al, PA",Large City (3),Rural,Northeast,Middle Atlantic
1359700,-83.749368925834,35.6782840809559,"Knoxville, TN","Knoxville, TN",Large City (3),Rural,South,East South Central
136000,-80.29700470527558,25.867117677687112,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami-Ft. Lauderdale, FL",Very Large Metro (1),Suburban,South,South Atlantic
1360000,-96.771349,32.879512,"Dallas-Fort Worth-Arlington, TX","Dallas-Ft. Worth, TX",Very Large Metro (1),Suburban,South,West South Central
1360200,-79.282836,37.114206,"Lynchburg, VA","Roanoke-Lynchburg, VA",Medium City (4),Rural,South,South Atlantic
1360300,-123.38265869282247,43.14475210694637,"Roseburg, OR","Eugene, OR",Small City (5),Rural,West,Pacific
1360400,-69.07659598992386,44.20160549916787,,"Portland-Auburn, ME",Small Community (7),Rural,Northeast,New England
1360600,-81.133211,37.750511,"Beckley, WV","Bluefield et al, WV",Small City (5),Rural,South,South Atlantic
1360700,-95.12740154743898,46.450394571220144,,"Minneapolis-St. Paul, MN",Small Community (7),Rural,Midwest,West North Central
136100,-83.7611665822357,40.350601822301314,"Bellefontaine, OH","Dayton, OH",Small Town (6),Rural,Midwest,East North Central
1361500,-80.89086922329888,33.525945836035255,"Orangeburg, SC","Columbia, SC",Small City (5),Rural,South,South Atlantic
1361800,-120.87533659612384,37.508278595786365,"Modesto, CA","Sacramento et al, CA",Large City (3),Exurban,West,Pacific
1362000,-90.05907519436965,35.068232007899475,"Memphis, TN-MS-AR","Memphis, TN",Large Metro (2),Exurban,South,East South Central
1362100,-90.26142772196427,32.187433176865945,"Jackson, MS","Jackson, MS",Large City (3),Rural,South,East South Central
1362200,-98.9785,31.7106,"Brownwood, TX","Abilene-Sweetwater, TX",Small Town (6),Exurban,South,West South Central
1362300,-90.65500301255356,34.5548706912437,"Helena-West Helena, AR","Memphis, TN",Small Town (6),Rural,South,West South Central
1362400,-106.6200368498305,35.10954901711754,"Albuquerque, NM","Albuquerque-Santa Fe, NM",Large City (3),Suburban,West,Mountain
1362600,-95.72509946704973,39.04717042230388,"Topeka, KS","Topeka, KS",Medium City (4),Light Suburban,Midwest,West North Central
1362700,-83.51849453301298,41.6435742995799,"Toledo, OH","Toledo, OH",Large City (3),Light Suburban,Midwest,East North Central
1362900,-87.552073,34.857495,"Florence-Muscle Shoals, AL","Huntsville et al, AL",Small City (5),Rural,South,East South Central
1363000,-84.40067493108485,42.19683887840467,"Jackson, MI","Lansing, MI",Small City (5),Exurban,Midwest,East North Central
1363100,-116.6684295670781,43.651292135727715,"Boise City, ID","Boise, ID",Large City (3),Exurban,West,Mountain
1363400,-95.263619,29.848468,"Houston-The Woodlands-Sugar Land, TX","Houston, TX",Very Large Metro (1),Exurban,South,West South Central
1363500,-92.25952191152203,37.14646392321471,,"Springfield, MO",Small Community (7),Rural,Midwest,West North Central
1363600,-104.8143703929241,38.77732745449824,"Colorado Springs, CO","Colorado Sprgs et al, CO",Large City (3),Exurban,West,Mountain
1363700,-107.76325722420493,32.26776736619477,"Deming, NM","Albuquerque-Santa Fe, NM",Small Town (6),Rural,West,Mountain
1363800,-116.2043738243589,43.620796078030494,"Boise City, ID","Boise, ID",Large City (3),Suburban,West,Mountain
136400,-83.65214251556579,41.56688630632699,"Toledo, OH","Toledo, OH",Large City (3),Light Suburban,Midwest,East North Central
1364100,-79.44755263517602,33.756405660968696,,"Charleston, SC",Small Community (7),Rural,South,South Atlantic
1364300,-82.28895139121809,34.89352935234547,"Greenville-Anderson-Mauldin, SC","Greenville et al, SC-NC",Large City (3),Exurban,South,South Atlantic
1364400,-92.92836494409724,46.011570612079126,,"Minneapolis-St. Paul, MN",Small Community (7),Rural,Midwest,West North Central
1364500,-100.905847,29.387984,"Del Rio, TX","San Antonio, TX",Small Town (6),Exurban,South,West South Central
1364600,-72.016727,44.416397,,"Burlington et al, VT-NY",Small Community (7),Rural,Northeast,New England
1365100,-84.93129814399312,39.631179957588444,"Cincinnati, OH-KY-IN","Cincinnati, OH",Large Metro (2),Rural,Midwest,East North Central
1365400,-97.91922,29.892349,"Austin-Round Rock, TX","Austin, TX",Large Metro (2),Light Suburban,South,West South Central
1365500,-85.97060756026765,41.658444583151464,"Elkhart-Goshen, IN","South Bend-Elkhart, IN",Medium City (4),Exurban,Midwest,East North Central
1365600,-93.2305536193305,36.61238916718732,"Branson, MO","Springfield, MO",Small City (5),Rural,Midwest,West North Central
136600,-83.54656447884767,41.721653956287106,"Toledo, OH","Toledo, OH",Large City (3),Exurban,Midwest,East North Central
1366000,-85.31709433522785,41.22205524721531,"Fort Wayne, IN","Ft. Wayne, IN",Medium City (4),Rural,Midwest,East North Central
1366300,-77.97590073341901,35.9785436402693,"Rocky Mount, NC","Raleigh et al, NC",Small City (5),Rural,South,South Atlantic
1366700,-98.345661,29.550545,"San Antonio-New Braunfels, TX","San Antonio, TX",Very Large Metro (1),Light Suburban,South,West South Central
1366800,-151.2381115082266,60.559859319542525,,"Anchorage, AK",Small Community (7),Rural,West,Pacific
1367000,-95.39195406883861,45.65049603008672,,"Minneapolis-St. Paul, MN",Small Community (7),Rural,Midwest,West North Central
1367100,-96.23507908549657,41.269136195919586,"Omaha-Council Bluffs, NE-IA","Omaha, NE",Large City (3),Exurban,Midwest,West North Central
1367200,-124.05263967826066,44.64873374709815,"Newport, OR","Portland, OR",Small Town (6),Rural,West,Pacific
1367400,-149.11967053487285,61.59906194272627,"Anchorage, AK","Anchorage, AK",Medium City (4),Rural,West,Pacific
1367500,-75.39994715164704,40.922923556077556,"East Stroudsburg, PA","Wilkes Barre et al, PA",Small City (5),Rural,Northeast,Middle Atlantic
1367800,-83.01627747305383,42.771198646439984,"Detroit-Warren-Dearborn, MI","Detroit, MI",Very Large Metro (1),Rural,Midwest,East North Central
1368200,-81.62811192876552,40.5084032719554,"New Philadelphia-Dover, OH","Cleveland et al, OH",Small City (5),Rural,Midwest,East North Central
1368600,-121.69354619669329,38.550308779265364,"Sacramento--Roseville--Arden-Arcade, CA","Sacramento et al, CA",Large Metro (2),Rural,West,Pacific
1368700,-95.404146,35.746179,"Muskogee, OK","Tulsa, OK",Small Town (6),Rural,South,West South Central
1369000,-79.25999263217437,34.199447998706546,,"Myrtle Beach et al, SC",Small Community (7),Rural,South,South Atlantic
1369300,-75.9923450172395,40.958783044512,"Scranton--Wilkes-Barre--Hazleton, PA","Wilkes Barre et al, PA",Large City (3),Exurban,Northeast,Middle Atlantic
1369400,-82.93314446570322,34.35394149312118,,"Greenville et al, SC-NC",Small Community (7),Rural,South,South Atlantic
1370000,-73.79557037685613,42.97392738413461,"Albany-Schenectady-Troy, NY","Albany et al, NY",Large City (3),Rural,Northeast,Middle Atlantic
1370100,-79.911451,36.717402,"Martinsville, VA","Roanoke-Lynchburg, VA",Small Town (6),Rural,South,South Atlantic
1370200,-119.02248869293577,35.427416767549396,"Bakersfield, CA","Bakersfield, CA",Large City (3),Exurban,West,Pacific
1370400,-80.37679102066288,33.905611572065766,"Sumter, SC","Columbia, SC",Small City (5),Exurban,South,South Atlantic
1370500,-77.563554,39.106286,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington et al, DC-MD",Very Large Metro (1),Exurban,South,South Atlantic
1370900,-93.79294920146172,44.84048518909039,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul, MN",Very Large Metro (1),Rural,Midwest,West North Central
1371100,-83.57638651490588,42.65334071802116,"Detroit-Warren-Dearborn, MI","Detroit, MI",Very Large Metro (1),Rural,Midwest,East North Central
1371200,-75.80674643800778,41.32505490289646,"Scranton--Wilkes-Barre--Hazleton, PA","Wilkes Barre et al, PA",Large City (3),Exurban,Northeast,Middle Atlantic
1371600,-96.35541317468187,36.12662282622864,"Tulsa, OK","Tulsa, OK",Large Metro (2),Rural,South,West South Central
1372000,-94.58460170168452,47.101401226217014,"Brainerd, MN","Minneapolis-St. Paul, MN",Small City (5),Rural,Midwest,West North Central
1372100,-83.47939753249567,32.28161493580631,"Warner Robins, GA","Macon, GA",Medium City (4),Rural,South,South Atlantic
1372200,-113.081658,37.680393,"Cedar City, UT","Salt Lake City, UT",Small Town (6),Exurban,West,Mountain
1372300,-97.749452,30.307946,"Austin-Round Rock, TX","Austin, TX",Large Metro (2),Light Urban,South,West South Central
1372600,-87.67765131382156,41.810127376602466,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL",Very Large Metro (1),Light Urban,Midwest,East North Central
1372900,-103.80101236526133,40.260014596004225,"Fort Morgan, CO","Denver, CO",Small Town (6),Rural,West,Mountain
1373100,-119.28794674702984,45.83471100407123,"Hermiston-Pendleton, OR","Yakima et al, WA",Small City (5),Rural,West,Pacific
1373400,-86.13380096123629,38.23257554423575,"Louisville/Jefferson County, KY-IN","Louisville, KY",Large Metro (2),Rural,Midwest,East North Central
1373800,-86.88609982990991,37.43210434182913,,"Evansville, IN",Small Community (7),Rural,South,East South Central
1374100,-122.82386578691099,45.47572857506635,"Portland-Vancouver-Hillsboro, OR-WA","Portland, OR",Very Large Metro (1),Light Suburban,West,Pacific
1374500,-82.00057573065051,34.919433635192014,"Spartanburg, SC","Greenville et al, SC-NC",Medium City (4),Exurban,South,South Atlantic
1374600,-115.10395833834413,35.99936452476097,"Las Vegas-Henderson-Paradise, NV","Las Vegas, NV",Large Metro (2),Light Suburban,West,Mountain
1374700,-96.77475421332721,34.09614390843666,,"Sherman-Ada, TX-OK",Small Community (7),Rural,South,West South Central
1375000,-122.03794730267877,37.91723482699915,"San Francisco-Oakland-Hayward, CA","San Francisco et al, CA",Very Large Metro (1),Light Suburban,West,Pacific
1375300,-84.75746759795413,33.89094072348133,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",Very Large Metro (1),Exurban,South,South Atlantic
1375400,-84.884458707876,41.42985508809464,"Auburn, IN","Ft. Wayne, IN",Small Town (6),Rural,Midwest,East North Central
1376000,-81.11651597565861,40.71777641170423,"Canton-Massillon, OH","Cleveland et al, OH",Medium City (4),Rural,Midwest,East North Central
1376100,-123.20461708273092,44.221915121873245,"Eugene, OR","Eugene, OR",Medium City (4),Rural,West,Pacific
1376200,-90.14164402112863,32.38553879248595,"Jackson, MS","Jackson, MS",Large City (3),Exurban,South,East South Central
1376400,-109.95408760128325,34.142639020193194,"Show Low, AZ","Phoenix et al, AZ",Small City (5),Rural,West,Mountain
1376500,-119.84091764229863,39.60534269613683,"Reno, NV","Reno, NV",Medium City (4),Rural,West,Mountain
1376900,-76.88254649095198,38.91502545131966,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington et al, DC-MD",Very Large Metro (1),Light Suburban,South,South Atlantic
1377100,-79.88443748694421,34.29556275562286,"Florence, SC","Myrtle Beach et al, SC",Medium City (4),Rural,South,South Atlantic
1377800,-73.69729467465355,42.77337292968369,"Albany-Schenectady-Troy, NY","Albany et al, NY",Large City (3),Light Suburban,Northeast,Middle Atlantic
137800,-118.16059688775293,33.88603951714139,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles, CA",Very Large Metro (1),Suburban,West,Pacific
1378100,-77.477376,38.312838,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington et al, DC-MD",Very Large Metro (1),Exurban,South,South Atlantic
1378200,-81.67835002489377,35.73950095642152,"Hickory-Lenoir-Morganton, NC","Charlotte, NC",Medium City (4),Exurban,South,South Atlantic
1378700,-95.477073,29.675652,"Houston-The Woodlands-Sugar Land, TX","Houston, TX",Very Large Metro (1),Suburban,South,West South Central
1378900,-77.11287806891315,40.493782233018,"Harrisburg-Carlisle, PA","Harrisburg et al, PA",Large City (3),Rural,Northeast,Middle Atlantic
1379200,-116.98715209988353,44.02509476838536,"Ontario, OR-ID","Boise, ID",Small Town (6),Rural,West,Pacific
1380600,-79.89756835711766,36.05666222395158,"Greensboro-High Point, NC","Greensboro et al, NC",Large City (3),Light Suburban,South,South Atlantic
138100,-78.65419689352032,35.72617508856347,"Raleigh, NC","Raleigh et al, NC",Large Metro (2),Exurban,South,South Atlantic
1381100,-89.56041856489976,31.63393239858164,,"Hattiesburg-Laurel, MS",Small Community (7),Rural,South,East South Central
1381400,-85.34900704886995,34.478096596397236,"Summerville, GA","Atlanta, GA",Small Town (6),Rural,South,South Atlantic
1381600,-79.885247,37.272348,"Roanoke, VA","Roanoke-Lynchburg, VA",Medium City (4),Exurban,South,South Atlantic
1381700,-97.823799,30.509731,"Austin-Round Rock, TX","Austin, TX",Large Metro (2),Exurban,South,West South Central
1381800,-84.22226431416709,34.048662083251344,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",Very Large Metro (1),Light Suburban,South,South Atlantic
1382000,-96.914042,30.178832,,"Austin, TX",Small Community (7),Rural,South,West South Central
1382200,-95.83754195221273,40.38061538883808,,"Omaha, NE",Small Community (7),Rural,Midwest,West North Central
1382300,-87.69100563335039,34.85385776835548,"Florence-Muscle Shoals, AL","Huntsville et al, AL",Small City (5),Exurban,South,East South Central
1382400,-120.82878357202351,35.310309581126425,"San Luis Obispo-Paso Robles-Arroyo Grande, CA","Santa Barbara et al, CA",Medium City (4),Rural,West,Pacific
1382500,-96.70688478082465,40.780235850883344,"Lincoln, NE","Lincoln et al, NE",Medium City (4),Suburban,Midwest,West North Central
138300,-85.59004373150643,42.24552415043641,"Kalamazoo-Portage, MI","Grand Rapids et al, MI",Medium City (4),Light Suburban,Midwest,East North Central
1383100,-80.58217508522506,34.53922028170871,"Charlotte-Concord-Gastonia, NC-SC","Charlotte, NC",Very Large Metro (1),Rural,South,South Atlantic
1383600,-122.329539,47.578941,"Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma, WA",Very Large Metro (1),Light Urban,West,Pacific
1383700,-114.08197376289695,48.06772816537046,"Kalispell, MT","Missoula, MT",Small City (5),Rural,West,Mountain
138400,-85.62223929722299,42.28172459981725,"Kalamazoo-Portage, MI","Grand Rapids et al, MI",Medium City (4),Light Suburban,Midwest,East North Central
1384100,-86.15997849174998,39.82522050927886,"Indianapolis-Carmel-Anderson, IN","Indianapolis, IN",Large Metro (2),Light Suburban,Midwest,East North Central
1384600,-93.67596898613169,32.47654101860402,"Shreveport-Bossier City, LA","Shreveport, LA",Medium City (4),Exurban,South,West South Central
1384900,-72.41460736376686,41.33970763200326,"Hartford-West Hartford-East Hartford, CT","Hartford & New Haven, CT",Large Metro (2),Rural,Northeast,New England
